Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/511,6/13/2024,SONU CEMENT PRODUCT,24ABUFS1779H1ZK,MEHSANA,Gujarat,BROKEN TILES,69072300,12240,"3,672.00",0,18,"3,672.00",0,330,330,0,"4,332.00"
SCT/512,6/13/2024,KOUSHALA RAM,,BARMER,Rajasthan,CERAMIC GLAZE TILES,69072300,73,"5,110.00",0,18,"5,110.00",920,0,0,0,"6,030.00"
SCT/513,6/13/2024,SRI VENKATA DURGA TILES & SANITARY,37CEZPR2891K1ZA,ANAKAPALLI,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2849,"1,99,430.00",697.69,18,"2,00,127.75","36,022.63",0,0,0,"2,84,972.00"
SCT/513,6/13/2024,SRI VENKATA DURGA TILES & SANITARY,37CEZPR2891K1ZA,ANAKAPALLI,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,589,"41,230.00",144.31,18,"41,374.25","7,447.37",0,0,0,"2,84,972.00"
SCT/514,6/14/2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,150,"9,000.00",31.77,18,"9,031.51","1,625.19",0,0,0,"3,06,429.00"
SCT/514,6/14/2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,4163,"2,49,780.00",874.23,18,"2,50,654.49","45,117.81",0,0,0,"3,06,429.00"
SCT/515,6/14/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,241,"19,280.00",0,18,"19,280.00",0,"1,735.20","1,735.20",0,"32,096.00"
SCT/515,6/14/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,99,"7,920.00",0,18,"7,920.00",0,712.8,712.8,0,"32,096.00"
SCT/516,6/14/2024,MEXON CERAMIC,24ACGPL0857Q1Z6,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,501,"37,575.00",0,18,"37,575.00",0,"3,382.00","3,382.00",0,"44,339.00"
SCT/517,6/14/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,698,"59,330.00",0,18,"59,330.00",0,"5,340.00","5,340.00",0,"70,010.00"
SCT/518,6/14/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,534,"32,040.00",0,18,"32,040.00",0,"2,884.00","2,884.00",0,"39,224.00"
SCT/518,6/14/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,20,"1,200.00",0,18,"1,200.00",0,108,108,0,"39,224.00"
SCT/520,6/14/2024,ALBERO CERAMIC LLP,24ACAFA3884A1ZW,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3100,"77,500.00",0,18,"77,500.00",0,"6,975.00","6,975.00",0,"91,450.00"
SCT/521,6/14/2024,SATPAL SHARMA DURGA PRASHAD,,GAUTAM BUDDHA NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1047,"83,760.00",293,18,"84,053.00","15,130.00",0,0,0,"99,183.00"
SCT/522,6/14/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,129,"9,030.00",31.51,18,"9,061.60",0,815.08,815.08,0,"1,43,480.00"
SCT/522,6/14/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,1602,"1,12,140.00",392.49,18,"1,12,532.40",0,"10,127.92","10,127.92",0,"1,43,480.00"
SCT/523,6/14/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,128,"8,960.00",31.37,18,"8,991.36",0,809.09,809.09,0,"1,41,077.00"
SCT/523,6/14/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,1574,"1,10,180.00",385.63,18,"1,10,565.64",0,"9,950.91","9,950.91",0,"1,41,077.00"
SCT/524,6/15/2024,NITINBHAI GORDHANBHAI JETHAVA,,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,83,"6,640.00",0,18,"6,640.00",0,598,598,0,"7,836.00"
SCT/525,6/15/2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,459,"36,720.00",128.2,18,"36,848.48","6,632.57",0,0,0,"3,35,724.00"
SCT/525,6/15/2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,1088,"38,080.00",133.28,18,"38,213.24","6,878.38",0,0,0,"3,35,724.00"
SCT/525,6/15/2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,2609,"2,08,720.00",730.52,18,"2,09,450.28","37,701.05",0,0,0,"3,35,724.00"
SCT/526,6/15/2024,FUTURE LAMINATIONS,24AYJPV1980H1Z1,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,278,"19,460.00",0,18,"19,460.00",0,"1,751.30","1,751.30",0,"74,918.00"
SCT/526,6/15/2024,FUTURE LAMINATIONS,24AYJPV1980H1Z1,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,629,"44,030.00",0,18,"44,030.00",0,"3,962.70","3,962.70",0,"74,918.00"
SCT/527,6/15/2024,PRAKHAR TILES,09ABRPA0231F1Z3,SHIKOHABAD,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1886,"1,41,450.00",495,18,"1,41,945.00","25,550.00",0,0,0,"1,67,495.00"
SCT/528,6/15/2024,FUTURE LAMINATIONS,24AYJPV1980H1Z1,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,38,"2,660.00",0,18,"2,660.00",0,239,239,0,"3,138.00"
SCT/529,6/15/2024,NIKHIL CERAMICS,27AAAPN4105D1ZA,MUMBAI,Maharashtra,CERAMIC GLAZE TILES,69072300,170,"13,600.00",48.04,18,"13,647.62","2,456.23",0,0,0,"3,22,273.00"
SCT/529,6/15/2024,NIKHIL CERAMICS,27AAAPN4105D1ZA,MUMBAI,Maharashtra,CERAMIC GLAZE TILES,69072300,3232,"2,58,560.00",904.96,18,"2,59,465.38","46,703.77",0,0,0,"3,22,273.00"
SCT/530,6/16/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,1445,"1,01,150.00",354.22,18,"1,01,504.21",0,"9,135.83","9,135.83",0,"1,23,423.00"
SCT/530,6/16/2024,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,44,"3,080.00",10.78,18,"3,090.79",0,278.17,278.17,0,"1,23,423.00"
SCT/531,6/16/2024,APEX CERMIC,27CNLPK6143A2Z4,Vasai Virar,Maharashtra,CERAMIC GLAZE TILES,69072300,2154,"1,50,780.00",528,18,"1,51,308.00","27,235.00",0,0,0,"1,78,543.00"
SCT/532,6/16/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2518,"1,76,260.00",0,18,"1,76,260.00",0,"15,863.50","15,863.50",0,"2,34,006.00"
SCT/532,6/16/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,315,"22,050.00",0,18,"22,050.00",0,"1,984.50","1,984.50",0,"2,34,006.00"
SCT/533,6/16/2024,RAKESH MARBLE HOUSE,06DCEPG4120A2ZG,PALWAL,Haryana,CERAMIC GLAZE TILES,69072300,4089,"2,24,895.00",0,18,"2,24,895.00","40,481.00",0,0,0,"2,65,376.00"
SCT/534,6/16/2024,MARCOZA GROUP,24ABIFM8011G1ZH,Rajkot,Gujarat,CERAMIC GLAZE TILES,69072300,590,"41,300.00",0,18,"41,300.00",0,"3,717.00","3,717.00",0,"48,734.00"
SCT/536,6/16/2024,SUPER MARBLES TILES,09DTIPA5150H1ZS,DEOBAND,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2366,"1,30,130.00",0,18,"1,30,130.00","23,423.00",0,0,0,"1,53,553.00"
SCT/537,6/17/2024,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,633,"44,310.00",0,18,"44,310.00",0,"3,987.90","3,987.90",0,"61,950.00"
SCT/537,6/17/2024,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,117,"8,190.00",0,18,"8,190.00",0,737.1,737.1,0,"61,950.00"
SCT/538,6/17/2024,ITALIAN BATHWARE,24COJPB9299H1ZJ,AT-TRAJPAR,Gujarat,CERAMIC GLAZE TILES,69072300,447,"49,246.00",0,18,"49,246.00",0,"4,432.43","4,432.43",0,"1,98,381.00"
SCT/538,6/17/2024,ITALIAN BATHWARE,24COJPB9299H1ZJ,AT-TRAJPAR,Gujarat,CERAMIC GLAZE TILES,69072300,1079,"1,18,873.00",0,18,"1,18,873.00",0,"10,698.57","10,698.57",0,"1,98,381.00"
SCT/539,6/17/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2528,"1,89,600.00",0,18,"1,89,600.00",0,"17,064.00","17,064.00",0,"2,23,728.00"
SCT/540,6/17/2024,MADHAV CERAMIC,36ANLPJ8797R1ZM,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,572,"45,760.00",160.2,18,"45,920.18","8,266.03",0,0,0,"1,04,867.00"
SCT/540,6/17/2024,MADHAV CERAMIC,36ANLPJ8797R1ZM,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,535,"42,800.00",149.8,18,"42,949.82","7,730.97",0,0,0,"1,04,867.00"
SCT/541,6/17/2024,JINDAL MARBLE HOUSE,06ADMPJ1959J1Z7,MAHENDERGARH,Haryana,CERAMIC GLAZE TILES,69072300,3939,"2,16,645.00",0,18,"2,16,645.00","38,996.00",0,0,0,"2,55,641.00"
SCT/542,6/17/2024,PARVEEN BUILDING MATERIAL HOUSE,06ABTPN5488R1ZC,REWARI,Haryana,CERAMIC GLAZE TILES,69072300,4164,"2,29,020.00",0,18,"2,29,020.00","41,224.00",0,0,0,"2,70,244.00"
SCT/543,6/17/2024,MAHAVEER ENTERPRISES,08ANYPJ3343G1ZN,BHARATPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,4188,"2,30,340.00",0,18,"2,30,340.00","41,461.00",0,0,0,"2,71,801.00"
SCT/544,6/18/2024,GUJRAT TILES,09BVBPG8580J1Z6,VARANASI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,599,"47,920.00",167.64,18,"48,087.71","8,655.99",0,0,0,"3,82,332.00"
SCT/544,6/18/2024,GUJRAT TILES,09BVBPG8580J1Z6,VARANASI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3437,"2,74,960.00",962.36,18,"2,75,922.29","49,666.01",0,0,0,"3,82,332.00"
SCT/545,6/18/2024,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1025,"25,625.00",0,18,"25,625.00",0,"2,306.00","2,306.00",0,"30,237.00"
SCT/546,6/18/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,3191,"2,55,280.00",0,18,"2,55,280.00",0,"22,975.00","22,975.00",0,"3,68,726.00"
SCT/546,6/18/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,715,"57,200.00",0,18,"57,200.00",0,"5,148.00","5,148.00",0,"3,68,726.00"
SCT/547,6/18/2024,M/S GUJRAT TILES SANITARY,21DHMPP2347M1Z0,UMERKOTE,Odisha,CERAMIC GLAZE TILES,69072300,1460,"1,02,200.00",358.12,18,"1,02,558.06","18,460.71",0,0,0,"1,39,586.00"
SCT/547,6/18/2024,M/S GUJRAT TILES SANITARY,21DHMPP2347M1Z0,UMERKOTE,Odisha,CERAMIC GLAZE TILES,69072300,224,"15,680.00",54.88,18,"15,734.94","2,832.29",0,0,0,"1,39,586.00"
SCT/548,6/18/2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3928,"2,35,680.00",824.71,18,"2,36,504.73","42,570.83",0,0,0,"3,10,976.00"
SCT/548,6/18/2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,449,"26,940.00",94.29,18,"27,034.27","4,866.17",0,0,0,"3,10,976.00"
SCT/549,6/18/2024,RASA TILES,24BFPPP5933L2ZS,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,200,"14,000.00",0,18,"14,000.00",0,"1,260.00","1,260.00",0,"16,520.00"
SCT/550,6/18/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2781,"1,94,670.00",0,18,"1,94,670.00",0,"17,520.40","17,520.40",0,"2,82,740.00"
SCT/550,6/18/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,642,"44,940.00",0,18,"44,940.00",0,"4,044.60","4,044.60",0,"2,82,740.00"
SCT/551,6/18/2024,MARUTI TILES AND SANITARY,24BUSPC7362J1Z9,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,693,"51,975.00",0,18,"51,975.00",0,"4,677.75","4,677.75",0,"69,030.00"
SCT/551,6/18/2024,MARUTI TILES AND SANITARY,24BUSPC7362J1Z9,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,87,"6,525.00",0,18,"6,525.00",0,587.25,587.25,0,"69,030.00"
SCT/552,6/18/2024,MALIK TILES,09HLKPK4793J1Z8,MORADABAD,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3946,"2,36,760.00",829.06,18,"2,37,589.05","42,766.49",0,0,0,"2,88,455.00"
SCT/552,6/18/2024,MALIK TILES,09HLKPK4793J1Z8,MORADABAD,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,114,"6,840.00",23.94,18,"6,863.95","1,235.51",0,0,0,"2,88,455.00"
SCT/553,6/18/2024,N.D.P. TILES,24AMOPV1868K1ZA,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3360,"2,35,200.00",823,18,"2,36,023.00",0,"21,242.00","21,242.00",0,"2,78,507.00"
SCT/554,6/18/2024,JAYESH GRANITES AND GLAZED TILES,27ADZPJ4368A1Z8,"PRABHADEVI	",Maharashtra,CERAMIC GLAZE TILES,69072300,500,"40,000.00",140,18,"40,140.00","7,225.36",0,0,0,"80,521.00"
SCT/554,6/18/2024,JAYESH GRANITES AND GLAZED TILES,27ADZPJ4368A1Z8,"PRABHADEVI	",Maharashtra,CERAMIC GLAZE TILES,69072300,350,"28,000.00",98,18,"28,098.00","5,057.64",0,0,0,"80,521.00"
SCT/555,6/18/2024,SHUBH MARKETING,27ABJFS3289F1ZS,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,795,"63,600.00",223,18,"63,823.00","11,488.00",0,0,0,"75,311.00"
SCT/556,6/18/2024,BHARAT MARBLE,27AHEPC7163R1ZU,CHIKHALI,Maharashtra,CERAMIC GLAZE TILES,69072300,1948,"1,55,840.00",545.04,18,"1,56,385.14","28,149.11",0,0,0,"2,46,772.00"
SCT/556,6/18/2024,BHARAT MARBLE,27AHEPC7163R1ZU,CHIKHALI,Maharashtra,CERAMIC GLAZE TILES,69072300,657,"52,560.00",183.96,18,"52,743.86","9,493.89",0,0,0,"2,46,772.00"
SCT/557,6/19/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,879,"65,925.00",0,18,"65,925.00",0,"5,933.00","5,933.00",0,"77,791.00"
SCT/558,6/19/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,150,"11,250.00",0,18,"11,250.00",0,"1,013.00","1,013.00",0,"13,276.00"
SCT/559,6/19/2024,OLIS CERAMIC,24AAGFO7045P1ZS,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,863,"62,999.00",0,18,"62,999.00",0,"5,670.39","5,670.39",0,"80,628.00"
SCT/559,6/19/2024,OLIS CERAMIC,24AAGFO7045P1ZS,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,73,"5,329.00",0,18,"5,329.00",0,479.61,479.61,0,"80,628.00"
SCT/561,6/19/2024,RUBY INTERNATIONAL,24CKFPD4835H1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1114,"77,980.00",0,18,"77,980.00",0,"7,018.70","7,018.70",0,"1,08,620.00"
SCT/561,6/19/2024,RUBY INTERNATIONAL,24CKFPD4835H1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,201,"14,070.00",0,18,"14,070.00",0,"1,266.30","1,266.30",0,"1,08,620.00"
SCT/560,6/19/2024,BHAIRAVNNATH GRANITE MARBLE AND TILES,27FJJPS0328J1ZU,PATODA,Maharashtra,CERAMIC GLAZE TILES,69072300,3025,"2,42,000.00",-29508.82,18,"2,12,491.17","38,248.17",0,0,0,"2,86,879.00"
SCT/560,6/19/2024,BHAIRAVNNATH GRANITE MARBLE AND TILES,27FJJPS0328J1ZU,PATODA,Maharashtra,CERAMIC GLAZE TILES,69072300,436,"34,880.00",-4253.18,18,"30,626.83","5,512.83",0,0,0,"2,86,879.00"
SCT/562,6/19/2024,NEW RAVI RAJ TILES,33AFQPM0774C1ZJ,Tiruchirappalli,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2248,"2,02,320.00",708.29,18,"2,03,028.26","36,544.85",0,0,0,"2,93,605.00"
SCT/562,6/19/2024,NEW RAVI RAJ TILES,33AFQPM0774C1ZJ,Tiruchirappalli,Tamil Nadu,CERAMIC GLAZE TILES,69072300,507,"45,630.00",159.71,18,"45,789.74","8,242.15",0,0,0,"2,93,605.00"
SCT/563,6/19/2024,SARTHI IMPEX,24EHZPP6031A1Z8,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1550,"1,16,250.00",0,18,"1,16,250.00",0,"10,463.00","10,463.00",0,"1,73,992.00"
SCT/563,6/19/2024,SARTHI IMPEX,24EHZPP6031A1Z8,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,416,"31,200.00",0,18,"31,200.00",0,"2,808.00","2,808.00",0,"1,73,992.00"
SCT/564,6/19/2024,AEQ SLAB TILES,24ACWPF1968N1ZW,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,117,"9,360.00",0,18,"9,360.00",0,842,842,0,"11,044.00"
SCT/565,6/19/2024,PRAGNESHKUMAR LALITCHANDRA CHANABHATI,,Rajkot,Gujarat,CERAMIC GLAZE TILES,69072300,500,"35,000.00",0,18,"35,000.00",0,"3,150.00","3,150.00",0,"41,300.00"
SCT/566,6/19/2024,MOBI INN TILES,24EFBPM7868Q1ZJ,DEESA,Gujarat,CERAMIC GLAZE TILES,69072300,493,"36,975.00",0,18,"36,975.00",0,"3,328.00","3,328.00",0,"43,631.00"
SCT/567,6/19/2024,SUPER TILES MORBI,09AIDPF8950H1Z3,KUNDA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3623,"2,71,725.00",951.5,18,"2,72,676.44","49,081.42",0,0,0,"3,67,939.00"
SCT/567,6/19/2024,SUPER TILES MORBI,09AIDPF8950H1Z3,KUNDA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,520,"39,000.00",136.5,18,"39,136.56","7,044.58",0,0,0,"3,67,939.00"
SCT/568,6/19/2024,LAXMI CERAMIC.,08EORPK1684B1ZP,Rajsamand,Rajasthan,CERAMIC GLAZE TILES,69072300,3200,"80,000.00",280,18,"80,280.00","14,450.00",0,0,0,"94,730.00"
SCT/569,6/20/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1703,"1,19,210.00",0,18,"1,19,210.00",0,"10,729.00","10,729.00",0,"1,40,668.00"
SCT/570,6/20/2024,UMA ENTERPRISE,24BNLPP8119A1Z3,KHAMBHAT,Gujarat,CERAMIC GLAZE TILES,69072300,575,"40,250.00",141,18,"40,391.00",0,"3,635.00","3,635.00",0,"47,661.00"
SCT/571,6/20/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2638,"3,00,732.00",1052.66,18,"3,01,784.65","54,321.58",0,0,0,"4,18,472.00"
SCT/571,6/20/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,462,"52,668.00",184.34,18,"52,852.35","9,513.42",0,0,0,"4,18,472.00"
SCT/572,6/20/2024,AEQ SLAB TILES,24ACWPF1968N1ZW,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,1200,"96,000.00",0,18,"96,000.00",0,"8,640.00","8,640.00",0,"1,42,544.00"
SCT/572,6/20/2024,AEQ SLAB TILES,24ACWPF1968N1ZW,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,310,"24,800.00",0,18,"24,800.00",0,"2,232.00","2,232.00",0,"1,42,544.00"
SCT/573,6/20/2024,SHREE BAJRANG TILES,24AEKPP4713M1Z7,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,1421,"1,06,575.00",373,18,"1,06,948.00",0,"9,625.00","9,625.00",0,"1,26,198.00"
SCT/574,6/20/2024,MARUTI TILES,10AMQPL2368G1Z3,PATNA,Bihar,CERAMIC GLAZE TILES,69072300,4010,"2,80,700.00",982,18,"2,81,682.00","50,703.00",0,0,0,"3,32,385.00"
SCT/575,6/20/2024,SAHARA GRANITE AND TILES,27DCCPS3656B1ZM,AURANGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,2223,"1,55,610.00",544.6,18,"1,56,154.61","28,107.81",0,0,0,"2,39,881.00"
SCT/575,6/20/2024,SAHARA GRANITE AND TILES,27DCCPS3656B1ZM,AURANGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,671,"46,970.00",164.4,18,"47,134.39","8,484.19",0,0,0,"2,39,881.00"
SCT/576,6/21/2024,BHOOMI TILES AND STONE,27AHGPG5644M2ZZ,NAGPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,2800,"2,24,000.00",783.72,18,"2,24,783.77","40,461.58",0,0,0,"3,19,810.00"
SCT/576,6/21/2024,BHOOMI TILES AND STONE,27AHGPG5644M2ZZ,NAGPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,576,"46,080.00",161.28,18,"46,241.23","8,323.42",0,0,0,"3,19,810.00"
SCT/577,6/21/2024,SANITO CERAMICS,24AEDFS1460D1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1774,"1,41,920.00",0,18,"1,41,920.00",0,"12,772.80","12,772.80",0,"2,02,016.00"
SCT/577,6/21/2024,SANITO CERAMICS,24AEDFS1460D1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,366,"29,280.00",0,18,"29,280.00",0,"2,635.20","2,635.20",0,"2,02,016.00"
SCT/578,6/21/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,702,"80,028.00",280.03,18,"80,308.03","14,455.25",0,0,0,"98,813.00"
SCT/578,6/21/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,30,"3,420.00",11.97,18,"3,431.97",617.75,0,0,0,"98,813.00"
SCT/579,6/21/2024,DAR MARBLE TRADERS KUPWARA,01AZMPD9162H1ZG,KUPWARA,Jammu And Kashmir,CERAMIC GLAZE TILES,69072300,3352,"3,85,480.00",1349,18,"3,86,829.00","69,629.00",0,0,0,"4,56,458.00"
SCT/580,6/21/2024,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,3127,"2,65,795.00",930.28,18,"2,66,725.28","48,010.33",0,0,0,"3,37,986.00"
SCT/580,6/21/2024,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,231,"19,635.00",68.72,18,"19,703.72","3,546.67",0,0,0,"3,37,986.00"
SCT/581,6/21/2024,SOOD ENTERPRISES,02AIIPS3052L1Z7,SUJANPUR,Himachal Pradesh,CERAMIC GLAZE TILES,69072300,550,"38,500.00",135,18,"38,635.00","6,954.00",0,0,0,"45,589.00"
SCT/582,6/21/2024,ROYAL CERAMIC MALL,23AAKFR8270R1ZE,UJJAIN,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,3240,"2,43,000.00",850.77,18,"2,43,850.75","43,892.91",0,0,0,"3,14,209.00"
SCT/582,6/21/2024,ROYAL CERAMIC MALL,23AAKFR8270R1ZE,UJJAIN,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,298,"22,350.00",78.23,18,"22,428.25","4,037.09",0,0,0,"3,14,209.00"
SCT/583,6/21/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2432,"1,70,240.00",0,18,"1,70,240.00",0,"15,321.30","15,321.30",0,"2,27,232.00"
SCT/583,6/21/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,319,"22,330.00",0,18,"22,330.00",0,"2,009.70","2,009.70",0,"2,27,232.00"
SCT/584,6/21/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,1715,"1,20,050.00",420.04,18,"1,20,470.07",0,"10,842.61","10,842.61",0,"1,75,974.00"
SCT/584,6/21/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,408,"28,560.00",99.96,18,"28,659.93",0,"2,579.39","2,579.39",0,"1,75,974.00"
SCT/585,6/21/2024,TIRUPATHI ENTERPRISES,37BJCPA6897H2ZW,Autonagar,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,3469,"2,42,830.00",849.85,18,"2,43,679.86","43,862.01",0,0,0,"3,39,016.00"
SCT/585,6/21/2024,TIRUPATHI ENTERPRISES,37BJCPA6897H2ZW,Autonagar,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,621,"43,470.00",152.15,18,"43,622.14","7,851.99",0,0,0,"3,39,016.00"
SCT/586,6/22/2024,LANEWALA MARBLES & CERAMICS,24ARYPL2243H1ZK,DAHOD,Gujarat,CERAMIC GLAZE TILES,69072300,1456,"1,16,480.00",407.28,18,"1,16,887.33",0,"10,519.56","10,519.56",0,"1,59,146.00"
SCT/586,6/22/2024,LANEWALA MARBLES & CERAMICS,24ARYPL2243H1ZK,DAHOD,Gujarat,CERAMIC GLAZE TILES,69072300,224,"17,920.00",62.72,18,"17,982.67",0,"1,618.44","1,618.44",0,"1,59,146.00"
