Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/2416,1/4/2025,QAMAR TRADERS,27AJVPK4415F1Z0,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,3387,"186,285.00",652,18.00,"186,937.00","33,649.00",0.00,0.00,0.00,"220,586.00"
SCT/2417,1/4/2025,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,48,"2,640.00",0,18.00,"2,640.00",0.00,238.00,238.00,0.00,"130,320.00"
SCT/2417,1/4/2025,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1960,"107,800.00",0,18.00,"107,800.00",0.00,"9,702.00","9,702.00",0.00,"130,320.00"
SCT/2418,1/4/2025,Sri Mahavir Agencies,33ADYFS9718C1ZK,TIRUPUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,844,"46,420.00",162,18.00,"46,582.00","8,385.00",0.00,0.00,0.00,"54,967.00"
SCT/2419,1/4/2025,WELLORY IMPEX,24AADFW7321F1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,244,"14,640.00",0,18.00,"14,640.00",0.00,"1,317.80","1,317.80",0.00,"144,220.00"
SCT/2419,1/4/2025,WELLORY IMPEX,24AADFW7321F1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1793,"107,580.00",0,18.00,"107,580.00",0.00,"9,682.20","9,682.20",0.00,"144,220.00"
SCT/2420,1/4/2025,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,733,"43,980.00",0,18.00,"43,980.00",0.00,"3,957.80","3,957.80",0.00,"184,504.00"
SCT/2420,1/4/2025,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1873,"112,380.00",0,18.00,"112,380.00",0.00,"10,114.20","10,114.20",0.00,"184,504.00"
SCT/2421,1/4/2025,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,627,"37,620.00",0,18.00,"37,620.00",0.00,"3,385.40","3,385.40",0.00,"248,932.00"
SCT/2421,1/4/2025,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2889,"173,340.00",0,18.00,"173,340.00",0.00,"15,600.60","15,600.60",0.00,"248,932.00"
SCT/2422,1/4/2025,M/S RAJ & COMPANY,20BWQPG2855Q1Z1,CHATRA,Jharkhand,CERAMIC GLAZE TILES,69072300,519,"29,583.00",103.35,18.00,"29,686.46","5,343.36",0.00,0.00,0.00,"81,939.00"
SCT/2422,1/4/2025,M/S RAJ & COMPANY,20BWQPG2855Q1Z1,CHATRA,Jharkhand,CERAMIC GLAZE TILES,69072300,695,"39,615.00",138.65,18.00,"39,753.54","7,155.64",0.00,0.00,0.00,"81,939.00"
SCT/2423,1/5/2025,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1028,"25,700.00",0,18.00,"25,700.00",0.00,"2,313.00","2,313.00",0.00,"30,326.00"
SCT/2424,1/5/2025,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,229,"14,885.00",0,18.00,"14,885.00",0.00,"1,339.90","1,339.90",0.00,"42,569.00"
SCT/2424,1/5/2025,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,326,"21,190.00",0,18.00,"21,190.00",0.00,"1,907.10","1,907.10",0.00,"42,569.00"
SCT/2425,1/5/2025,AMBIKA TILES AND TAPS,08AAKHS2165N1ZJ,SUMERPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,481,"27,417.00",96,18.00,"27,513.00","4,952.00",0.00,0.00,0.00,"32,465.00"
SCT/2426,1/5/2025,VIHA CERAMICA,24AATFV5169N1Z7,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,20,"1,000.00",0,18.00,"1,000.00",0.00,90.50,90.50,0.00,"56,228.00"
SCT/2426,1/5/2025,VIHA CERAMICA,24AATFV5169N1Z7,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,933,"46,650.00",0,18.00,"46,650.00",0.00,"4,198.50","4,198.50",0.00,"56,228.00"
SCT/2427,1/5/2025,AGOLA INTERNATIONAL,24CYWPA4720M1Z4,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,773,"46,380.00",0,18.00,"46,380.00",0.00,"4,174.40","4,174.40",0.00,"64,570.00"
SCT/2427,1/5/2025,AGOLA INTERNATIONAL,24CYWPA4720M1Z4,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,139,"8,340.00",0,18.00,"8,340.00",0.00,750.60,750.60,0.00,"64,570.00"
SCT/2429,1/5/2025,QUALIS PORCELANATO,24DOJPP0234R1ZI,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,1200,"70,800.00",0,18.00,"70,800.00",0.00,"6,372.50","6,372.50",0.00,"100,950.00"
SCT/2429,1/5/2025,QUALIS PORCELANATO,24DOJPP0234R1ZI,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,250,"14,750.00",0,18.00,"14,750.00",0.00,"1,327.50","1,327.50",0.00,"100,950.00"
SCT/2430,1/5/2025,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,70,"4,200.00",0,18.00,"4,200.00",0.00,378.00,378.00,0.00,"56,640.00"
SCT/2430,1/5/2025,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,730,"43,800.00",0,18.00,"43,800.00",0.00,"3,942.00","3,942.00",0.00,"56,640.00"
SCT/2431,1/5/2025,MAHADEV CERAMIC.,29AHUPN8848A2ZN,KOPPAL,Karnataka,CERAMIC GLAZE TILES,69072300,1012,"55,660.00",195,18.00,"55,855.00","10,054.00",0.00,0.00,0.00,"65,909.00"
SCT/2432,1/6/2025,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1023,"25,575.00",0,18.00,"25,575.00",0.00,"2,302.00","2,302.00",0.00,"30,179.00"
SCT/2433,1/6/2025,GREEN TUCH TREDLINK,24BWPPK9431D1ZF,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,1806,"108,360.00",379,18.00,"108,739.00",0.00,"9,787.00","9,787.00",0.00,"128,313.00"
SCT/2434,1/6/2025,CERAMIC POINT.,24APBPV6653A1Z1,Rajkot,Gujarat,CERAMIC GLAZE TILES,69072300,1000,"35,000.00",0,18.00,"35,000.00",0.00,"3,150.00","3,150.00",0.00,"41,300.00"
SCT/2428,1/5/2025,IZOTI POLYMERS,24AAGFI5635R1ZU,Rajkot,Gujarat,CERAMIC GLAZE TILES,69072300,1365,"143,325.00",0,18.00,"143,325.00",0.00,"12,899.00","12,899.00",0.00,"169,123.00"
SCT/2435,1/6/2025,VISHNU IMPEX,24ANGPV1469B1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,159,"10,335.00",0,18.00,"10,335.00",0.00,930.15,930.15,0.00,"61,360.00"
SCT/2435,1/6/2025,VISHNU IMPEX,24ANGPV1469B1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,641,"41,665.00",0,18.00,"41,665.00",0.00,"3,749.85","3,749.85",0.00,"61,360.00"
SCT/2436,1/6/2025,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,153,"8,415.00",0,18.00,"8,415.00",0.00,757.00,757.00,0.00,"54,061.00"
SCT/2436,1/6/2025,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,680,"37,400.00",0,18.00,"37,400.00",0.00,"3,366.00","3,366.00",0.00,"54,061.00"
SCT/2437,1/6/2025,DALIP KUMAR ABROL,01AIXPK2829E1ZA,KATHUA,Jammu And Kashmir,CERAMIC GLAZE TILES,69072300,51,"3,315.00",11.98,18.00,"3,326.61",599.11,0.00,0.00,0.00,"211,664.00"
SCT/2437,1/6/2025,DALIP KUMAR ABROL,01AIXPK2829E1ZA,KATHUA,Jammu And Kashmir,CERAMIC GLAZE TILES,69072300,2699,"175,435.00",614.02,18.00,"176,049.39","31,688.89",0.00,0.00,0.00,"211,664.00"
SCT/2438,1/6/2025,NIKHIL CERAMICS,27AAAPN4105D1ZA,MUMBAI,Maharashtra,CERAMIC GLAZE TILES,69072300,52,"3,120.00",0,18.00,"3,120.00",562.00,0.00,0.00,0.00,"3,682.00"
SCT/2439,1/6/2025,S V TILES AND GRANITES,29CGWPV1383B1ZS,CHIKBALLAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,532,"31,920.00",111.52,18.00,"32,031.68","5,765.26",0.00,0.00,0.00,"171,935.00"
SCT/2439,1/6/2025,S V TILES AND GRANITES,29CGWPV1383B1ZS,CHIKBALLAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,1888,"113,280.00",396.48,18.00,"113,676.32","20,461.74",0.00,0.00,0.00,"171,935.00"
SCT/2440,1/6/2025,NEWGRESS BHARAT TILES LLP,24AAWFN6962G1ZO,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,404,"24,240.00",0,18.00,"24,240.00",0.00,"2,182.00","2,182.00",0.00,"173,036.00"
SCT/2440,1/6/2025,NEWGRESS BHARAT TILES LLP,24AAWFN6962G1ZO,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2040,"122,400.00",0,18.00,"122,400.00",0.00,"11,016.00","11,016.00",0.00,"173,036.00"
SCT/2441,1/6/2025,kirat tiles and granites,08AYGPR7372E1Z2,BUHANA,Rajasthan,CERAMIC GLAZE TILES,69072300,32,"1,920.00",0,18.00,"1,920.00",346.00,0.00,0.00,0.00,"2,266.00"
SCT/2442,1/6/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,49,"2,940.00",10.39,18.00,"2,950.29",531.40,0.00,0.00,0.00,"191,794.00"
SCT/2442,1/6/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,563,"16,890.00",59.12,18.00,"16,949.13","3,050.84",0.00,0.00,0.00,"191,794.00"
SCT/2442,1/6/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,2369,"142,140.00",497.49,18.00,"142,637.58","25,674.76",0.00,0.00,0.00,"191,794.00"
SCT/2443,1/6/2025,SHUBH MARKETING,27ABJFS3289F1ZS,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,98,"11,760.00",41.56,18.00,"11,801.26","2,124.43",0.00,0.00,0.00,"53,997.00"
SCT/2443,1/6/2025,SHUBH MARKETING,27ABJFS3289F1ZS,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,282,"33,840.00",118.44,18.00,"33,958.74","6,112.57",0.00,0.00,0.00,"53,997.00"
SCT/2444,1/6/2025,SUPER TILES MORBI,09AIDPF8950H1Z3,KUNDA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,552,"35,880.00",125.58,18.00,"36,005.58","6,480.58",0.00,0.00,0.00,"277,086.00"
SCT/2444,1/6/2025,SUPER TILES MORBI,09AIDPF8950H1Z3,KUNDA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3048,"198,120.00",693.42,18.00,"198,813.42","35,786.42",0.00,0.00,0.00,"277,086.00"
SCT/2446,1/6/2025,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,314,"15,700.00",-1468.2,18.00,"14,231.80","2,561.73",0.00,0.00,0.00,"171,572.00"
SCT/2446,1/6/2025,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,960,"28,800.00",-2693.27,18.00,"26,106.73","4,699.21",0.00,0.00,0.00,"171,572.00"
SCT/2446,1/6/2025,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,2318,"115,900.00",-10838.53,18.00,"105,061.47","18,911.06",0.00,0.00,0.00,"171,572.00"
SCT/2447,1/7/2025,PRAMUKH CERAMIC,24BGKPP1052N1Z6,MEHSANA,Gujarat,CERAMIC GLAZE TILES,69072300,248,"12,400.00",43,18.00,"12,443.00",0.00,"1,120.00","1,120.00",0.00,"14,683.00"
SCT/2201,12/18/2024,DHANALAXMI MARBLES,33AAFFD2710D1Z8,KARUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2045,"316,975.00",1109,18.00,"318,084.00","57,255.00",0.00,0.00,0.00,"375,339.00"
SCT/2448,1/7/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,83,"4,980.00",17.34,18.00,"4,997.43",899.32,0.00,0.00,0.00,"165,470.00"
SCT/2448,1/7/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,300,"9,000.00",31.5,18.00,"9,031.49","1,625.67",0.00,0.00,0.00,"165,470.00"
SCT/2448,1/7/2025,HIMALAYA ENTERPRISE,27BSCPS5067E1ZK,PALGHAR,Maharashtra,CERAMIC GLAZE TILES,69072300,2096,"125,760.00",440.16,18.00,"126,200.08","22,716.01",0.00,0.00,0.00,"165,470.00"
SCT/2449,1/7/2025,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,48,"2,640.00",0,18.00,"2,640.00",0.00,237.25,237.25,0.00,"25,505.00"
SCT/2449,1/7/2025,ADMART GRANITO,24ABZFA4765G1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,345,"18,975.00",0,18.00,"18,975.00",0.00,"1,707.75","1,707.75",0.00,"25,505.00"
SCT/2450,1/7/2025,VIHA CERAMICA,24AATFV5169N1Z7,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,3717,"185,850.00",0,18.00,"185,850.00",0.00,"16,727.00","16,727.00",0.00,"219,304.00"
SCT/2451,1/7/2025,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,775,"42,625.00",149.46,18.00,"42,774.23","7,699.75",0.00,0.00,0.00,"290,527.00"
SCT/2451,1/7/2025,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,1450,"43,500.00",152.25,18.00,"43,652.30","7,857.41",0.00,0.00,0.00,"290,527.00"
SCT/2451,1/7/2025,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,2895,"159,225.00",557.29,18.00,"159,782.47","28,760.84",0.00,0.00,0.00,"290,527.00"
SCT/2452,1/7/2025,SKYTECH INFRA,27ADIFS6089E1ZN,RAIGAD,Maharashtra,CERAMIC GLAZE TILES,69072300,4064,"203,200.00",711,18.00,"203,911.00","36,704.00",0.00,0.00,0.00,"240,615.00"
SCT/2453,1/7/2025,REKHI TILES,03BXCPR3487C1ZL,RAJPURA,Punjab,CERAMIC GLAZE TILES,69072300,1633,"81,650.00",286.08,18.00,"81,935.87","14,748.85",0.00,0.00,0.00,"297,620.00"
SCT/2453,1/7/2025,REKHI TILES,03BXCPR3487C1ZL,RAJPURA,Punjab,CERAMIC GLAZE TILES,69072300,1713,"51,390.00",179.87,18.00,"51,569.93","9,282.59",0.00,0.00,0.00,"297,620.00"
SCT/2453,1/7/2025,REKHI TILES,03BXCPR3487C1ZL,RAJPURA,Punjab,CERAMIC GLAZE TILES,69072300,2366,"118,300.00",414.05,18.00,"118,714.20","21,368.56",0.00,0.00,0.00,"297,620.00"
SCT/2454,1/7/2025,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,156,"8,580.00",30.2,18.00,"8,610.05","1,550.15",0.00,0.00,0.00,"97,040.00"
SCT/2454,1/7/2025,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,1334,"73,370.00",256.8,18.00,"73,626.95","13,252.85",0.00,0.00,0.00,"97,040.00"
SCT/2455,1/8/2025,RUBY INTERNATIONAL,24CKFPD4835H1ZD,MORBI,Gujarat,BROKEN TILES,69072300,7210,"2,163.00",0,18.00,"2,163.00",0.00,195.00,195.00,0.00,"2,553.00"
SCT/2456,1/8/2025,SHREEJI MARKETING,27ANZPP1270F1ZK,MALAD,Maharashtra,CERAMIC GLAZE TILES,69072300,221,"13,260.00",46.42,18.00,"13,306.41","2,395.21",0.00,0.00,0.00,"65,293.00"
SCT/2456,1/8/2025,SHREEJI MARKETING,27ANZPP1270F1ZK,MALAD,Maharashtra,CERAMIC GLAZE TILES,69072300,698,"41,880.00",146.58,18.00,"42,026.59","7,564.79",0.00,0.00,0.00,"65,293.00"
SCT/2457,1/8/2025,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,69,"3,795.00",13.19,18.00,"3,808.28",685.93,0.00,0.00,0.00,"186,785.00"
SCT/2457,1/8/2025,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,2799,"153,945.00",538.81,18.00,"154,483.72","27,807.07",0.00,0.00,0.00,"186,785.00"
SCT/2458,1/8/2025,SOMNATH TILES DEPO,27CLTPD8348G1ZL,SANGAMNER,Maharashtra,CERAMIC GLAZE TILES,69072300,64,"3,840.00",13.42,18.00,"3,853.44",694.00,0.00,0.00,0.00,"47,034.00"
SCT/2458,1/8/2025,SOMNATH TILES DEPO,27CLTPD8348G1ZL,SANGAMNER,Maharashtra,CERAMIC GLAZE TILES,69072300,598,"35,880.00",125.58,18.00,"36,005.56","6,481.00",0.00,0.00,0.00,"47,034.00"
SCT/2459,1/8/2025,GREEN TUCH TREDLINK,24BWPPK9431D1ZF,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,1582,"94,920.00",332.69,18.00,"95,252.63",0.00,"8,572.61","8,572.61",0.00,"127,389.00"
SCT/2459,1/8/2025,GREEN TUCH TREDLINK,24BWPPK9431D1ZF,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,211,"12,660.00",44.31,18.00,"12,704.37",0.00,"1,143.39","1,143.39",0.00,"127,389.00"
SCT/2460,1/8/2025,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,148,"8,140.00",28.32,18.00,"8,168.48",0.00,735.49,735.49,0.00,"160,083.00"
SCT/2460,1/8/2025,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,2310,"127,050.00",444.68,18.00,"127,494.52",0.00,"11,474.51","11,474.51",0.00,"160,083.00"
SCT/2461,1/8/2025,BHARAT ENTERPRISES 11,09EPLPK6148P2ZW,Bareilly,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2013,"110,715.00",387.36,18.00,"111,102.37","19,998.37",0.00,0.00,0.00,"139,437.00"
SCT/2461,1/8/2025,BHARAT ENTERPRISES 11,09EPLPK6148P2ZW,Bareilly,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,128,"7,040.00",24.64,18.00,"7,064.63","1,271.63",0.00,0.00,0.00,"139,437.00"
SCT/2462,1/8/2025,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,4207,"231,385.00",0,18.00,"231,385.00",0.00,"20,825.00","20,825.00",0.00,"273,035.00"
SCT/2463,1/8/2025,APEX CERMIC,27CNLPK6143A2Z4,Vasai Virar,Maharashtra,CERAMIC GLAZE TILES,69072300,1469,"73,450.00",257.5,18.00,"73,707.45","13,267.32",0.00,0.00,0.00,"97,632.00"
SCT/2463,1/8/2025,APEX CERMIC,27CNLPK6143A2Z4,Vasai Virar,Maharashtra,CERAMIC GLAZE TILES,69072300,180,"9,000.00",31.5,18.00,"9,031.55","1,625.68",0.00,0.00,0.00,"97,632.00"
SCT/2464,1/8/2025,RITURAJ TRADING CO,18AJRPD1134C3ZK,SILCHAR,Assam,CERAMIC GLAZE TILES,69072300,3026,"326,808.00",1144.25,18.00,"327,952.20","59,031.48",0.00,0.00,0.00,"434,941.00"
SCT/2464,1/8/2025,RITURAJ TRADING CO,18AJRPD1134C3ZK,SILCHAR,Assam,CERAMIC GLAZE TILES,69072300,375,"40,500.00",141.75,18.00,"40,641.80","7,315.52",0.00,0.00,0.00,"434,941.00"
SCT/2465,1/9/2025,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1040,"26,000.00",0,18.00,"26,000.00",0.00,"2,340.00","2,340.00",0.00,"30,680.00"
SCT/2466,1/9/2025,ANANYA TRADERS,10OJKPK9430F1Z3,Silao,Bihar,CERAMIC GLAZE TILES,69072300,117,"5,850.00",20.57,18.00,"5,870.48","1,056.69",0.00,0.00,0.00,"84,547.00"
SCT/2466,1/9/2025,ANANYA TRADERS,10OJKPK9430F1Z3,Silao,Bihar,CERAMIC GLAZE TILES,69072300,1311,"65,550.00",229.43,18.00,"65,779.52","11,840.31",0.00,0.00,0.00,"84,547.00"
SCT/2467,1/9/2025,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,42,"2,310.00",0,18.00,"2,310.00",0.00,208.15,208.15,0.00,"80,801.00"
SCT/2467,1/9/2025,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1203,"66,165.00",0,18.00,"66,165.00",0.00,"5,954.85","5,954.85",0.00,"80,801.00"
SCT/2468,1/9/2025,BALAJI INTERNATIONAL,24AOKPH3497N1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,958,"57,480.00",0,18.00,"57,480.00",0.00,"5,173.40","5,173.40",0.00,"292,192.00"
SCT/2468,1/9/2025,BALAJI INTERNATIONAL,24AOKPH3497N1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3169,"190,140.00",0,18.00,"190,140.00",0.00,"17,112.60","17,112.60",0.00,"292,192.00"
SCT/2469,1/9/2025,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,12,720.00,0,18.00,720.00,0.00,65.00,65.00,0.00,"1,204.00"
SCT/2469,1/9/2025,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,5,300.00,0,18.00,300.00,0.00,27.00,27.00,0.00,"1,204.00"
SCT/2470,1/9/2025,SHREE TILES AND GRANITE,09FHRPM1452D1Z5,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,762,"45,720.00",159.66,18.00,"45,879.95","8,258.29",0.00,0.00,0.00,"299,537.00"
SCT/2470,1/9/2025,SHREE TILES AND GRANITE,09FHRPM1452D1Z5,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3454,"207,240.00",725.34,18.00,"207,965.05","37,433.71",0.00,0.00,0.00,"299,537.00"
SCT/2471,1/9/2025,THIND MARBLE HOUSE,03ARMPR0885M1Z7,MALERKOTLA,Punjab,CERAMIC GLAZE TILES,69072300,563,"32,654.00",114.58,18.00,"32,768.33","5,898.60",0.00,0.00,0.00,"286,463.00"
SCT/2471,1/9/2025,THIND MARBLE HOUSE,03ARMPR0885M1Z7,MALERKOTLA,Punjab,CERAMIC GLAZE TILES,69072300,3608,"209,264.00",732.42,18.00,"209,996.67","37,799.40",0.00,0.00,0.00,"286,463.00"
SCT/2472,1/9/2025,shiva marble and tiles,09BSOPA5995B1ZH,MATHURA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1788,"89,400.00",313,18.00,"89,713.00","16,148.00",0.00,0.00,0.00,"105,861.00"
SCT/2473,1/9/2025,SHRI HARIKRISHNA ENTERPRISES,27AEAFS2791C1Z4,THANE,Maharashtra,CERAMIC GLAZE TILES,69072300,4045,"202,250.00",708,18.00,"202,958.00","36,532.00",0.00,0.00,0.00,"239,490.00"
SCT/2474,1/9/2025,SHUBH INTERNATIONAL,24FDPPD6908F1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1577,"91,466.00",0,18.00,"91,466.00",0.00,"8,232.00","8,232.00",0.00,"107,930.00"
SCT/2475,1/9/2025,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,185,"10,175.00",35.88,18.00,"10,210.63",0.00,918.76,918.76,0.00,"169,070.00"
SCT/2475,1/9/2025,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,2411,"132,605.00",464.12,18.00,"133,069.37",0.00,"11,976.24","11,976.24",0.00,"169,070.00"
SCT/2476,1/9/2025,HECTOR CERAMIC LLP,24AAPFH3016C1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3322,"182,710.00",0,18.00,"182,710.00",0.00,"16,443.80","16,443.80",0.00,"223,126.00"
SCT/2476,1/9/2025,HECTOR CERAMIC LLP,24AAPFH3016C1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,116,"6,380.00",0,18.00,"6,380.00",0.00,574.20,574.20,0.00,"223,126.00"
SCT/2478,1/10/2025,SADA SHIV TRADERS,09AFBFS5756D1ZU,MATHURA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1027,"51,350.00",180,18.00,"51,530.00","9,275.00",0.00,0.00,0.00,"60,805.00"
SCT/2479,1/10/2025,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,358,"17,900.00",-4000,18.00,"13,900.00","2,502.00",0.00,0.00,0.00,"16,402.00"
SCT/2480,1/10/2025,PADAM TILES,27AABPO0862B1Z4,SATARA,Maharashtra,CERAMIC GLAZE TILES,69072300,122,"9,760.00",33.76,18.00,"9,794.09","1,762.74",0.00,0.00,0.00,"64,416.00"
SCT/2480,1/10/2025,PADAM TILES,27AABPO0862B1Z4,SATARA,Maharashtra,CERAMIC GLAZE TILES,69072300,558,"44,640.00",156.24,18.00,"44,795.91","8,063.26",0.00,0.00,0.00,"64,416.00"
SCT/2481,1/10/2025,NIMAVAT HITESHKUMAR MANSUKHLAL,,JAMNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,112,"6,160.00",0,18.00,"6,160.00",0.00,554.00,554.00,0.00,"7,268.00"
SCT/2482,1/10/2025,Yasharaj Solar Plumbing Material,27BVBPJ0765J1ZI,Bhoom,Maharashtra,CERAMIC GLAZE TILES,69072300,1838,"110,280.00",386,18.00,"110,666.00","19,920.00",0.00,0.00,0.00,"130,586.00"
SCT/2483,1/10/2025,SHRIRAM ELECTRIC AND SAINTARY HOUSE,08AEMFS9865B1ZH,DAUSA,Rajasthan,CERAMIC GLAZE TILES,69072300,2489,"129,428.00",453,18.00,"129,881.00","23,379.00",0.00,0.00,0.00,"153,260.00"
